Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS arseen en arseenverbindingen	ammoniumarsenaat	7784-44-3	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arseenbromide	7784-33-0	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arseentrichloride	7784-34-1	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	difenylaminochloorarsine	578-94-9	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	difenylchloorarsine	712-48-1	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	ethyldichloorarsine	598-14-1	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	ijzer(III)arsenaat	10102-49-5	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	ijzer(III)arseniet	63989-69-5	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kakodylzuur	75-60-5	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kaliumdihydroarsenaat	7784-41-0	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kaliumarsenaat	10124-50-2	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	koperacetoarseniet	12002-03-8	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	koperarseniet	10290-12-7	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kwik(II)arsenaat	7784-37-4	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	loodarsenaten		3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	loodarsenieten		3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	magnesiumarsenaat	10103-50-1	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	natriumarsenaat	7631-89-2	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	natriumarseniet	15120-17-9	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	natriumkakodylaat	124-65-2	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	strontiumarseniet	15195-06-9	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	zilverarseniet	7784-08-9	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	zinkarsenaat of zinkarseniet of zinkarsenaat en zinkarseniet, mengsel		3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arsine	7784-42-1	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	ijzer(II)arsenaat	10102-50-8	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	pesticide, arseenverbinding		3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	indium arsenide	1303-11-3	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	2-aminofenylarsenigzuur	2045-00-3	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	2-nitrofenylarsenigzuur	5410-29-7	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	4-hydroxyfenylarsenigzuur	98-14-6	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arseenoxides, bismut-ijzer-antimoonoxides, natriumaluminiumfluoride, zinksulfaat, terugwinningsproducten uit koper- en zink-stof 		3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arseen(V)oxide hydraat	12044-50-7	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arsenigzuur, [4-[[4-(dimethylamino)fenyl]azo]fenyl]-, monohydrochloride	73688-85-4	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	calcium arsenaat (CaHAsO4) (6CI,7CI)	15195-00-3	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	difenoxarsine-10-yl oxide	58-36-6	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	difenyljodonium hexafluoroarsenaat	62613-15-4	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	dinatrium 3-[(o-fenylarsenigzuur)azo]-4,5-dihydroxynaftaleen-2,7-disulfonaat	3547-38-4	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	dinatrium 4-[(o-fenylarsenigzuur)azo]-3-hydroxynaftaleen-2,7-disulfonaat	3688-92-4	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	dinatriumwaterstofarsenaat	7778-43-0	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	methyltrifenylarsoniumiodide	1499-33-8	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	fenylarsine oxide	637-03-6	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	fenylarsenigzuur	98-05-5	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kaliumhexafluorarsenaat	17029-22-0	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	roxarsone	121-19-7	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	rubidium diwaterstofarsenaat	13464-57-8	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	natriumarsenaat dibasisch heptahydraat	10048-95-0	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	tetramethylarsonium iodide	5814-20-0	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	tetrafenylarsonium chloride hydrochloride hydraat	123334-18-9	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	tricadmium diarsenide	12006-15-4	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	trifenylarsine	603-32-7	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	trizilverarsenaat	13510-44-6	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	trinatrium arsenaat	13464-38-5	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	trizink diarsenide	12006-40-5	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	zink arsenaat	13464-44-3	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	loodarseniet	10031-13-7	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	calciumarseniet	52740-16-6	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kaliumarseniet	13464-35-2	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	tricalcium diarseniet	27152-57-4	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	1-hepteen-1-arsenigzuur, 2-chloor-, monoammonium zout	300-88-9	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	lithium hexafluorarsenaat	29935-35-1	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen			3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie verwacht
ZZS cadmium en cadmiumverbindingen	cadmium	7440-43-9	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie verwacht
ZZS cadmium en cadmiumverbindingen	cadmiumchloride	10108-64-2	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	cadmiumfluoride	7790-79-6	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	cadmiumoxide	1306-19-0	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	cadmiumsulfaat	10124-36-4	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	cadmiumsulfide	1306-23-6	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	cadmiumverbindingen		3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	cadmiumcarbonaat	513-78-0	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	cadmiumhydroxide	21041-95-2	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	cadmiumnitraat	10325-94-7	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	(S)-dichloor[2-[[(2,3-dihydroxypropoxy)hydroxyfosfinyl]oxy]triethylmethylammoniumaat]cadmium	64681-08-9	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	azijnzuur, cadmiumzout, dihydraat	5743-04-4	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	mengsel van cadmium sulfide (CdS), vaste oplossing met zinksulfide, gedoteerd met koperchloride en zinksulfide (ZnS), gedoteerd met zilverchloride en yttriumoxidesulfide (Y2O2S), gedoteerd met europium		3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	mengsel van digadolinium-dioxidesulfide en cadmium-zinksulfide		3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	cadmium (II) chloride monohydraat	35658-65-2	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	tricadmium diarsenide	12006-15-4	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	kiezelzuur, zirkoniumzout, ingekapseld cadmiumpigment	102184-95-2	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	(R)-12-hydroxyoliezuur, barium cadmium zout	71411-66-0	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS cadmium en cadmiumverbindingen	[[N,N'-ethyleenbis[glycinaat]](2-)-N,N',O,O']cadmium	29977-13-7	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen			3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie verwacht
ZZS chroom (VI) verbindingen	calciumchromaat	13765-19-0	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	chromyldichloride	14977-61-8	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	chroom (VI)	18540-29-9	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie verwacht
ZZS chroom (VI) verbindingen	chroom (VI) verbindingen		3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	chroom(III)chromaat	24613-89-6	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	chroomtrioxide	1333-82-0	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	chroomzuur	7738-94-5	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	kaliumdichromaat	7778-50-9	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	loodchromaat	7758-97-6	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	strontiumchromaat	7789-06-2	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	tert-butylchromaat	1189-85-1	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	zinkchromaat	13530-65-9	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	loodsulfochromaat	1344-37-2	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	loodchromaatmolybdaatsulfaat	12656-85-8	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	dichroomzuur	13530-68-2	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	natriumdichromaat	10588-01-9	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	ammoniumdichromaat	7789-09-5	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	kaliumchromaat	7789-00-6	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	natriumchromaat	7775-11-3	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	nikkelchromaat	14721-18-7	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	pentazinkchromaatoctahydroxide	49663-84-5	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	zinkkaliumchromaat	11103-86-9	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	nikkeldichromaat	15586-38-6	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	natrium dichromaat dihydraat	7789-12-0	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	uit chroomtrioxide gevormde zuren en oligomeren daarvan		3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	ammoniumchromaat	7788-98-9	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	4-(dimethylamino)pyridinium chloorchromaat	81121-61-1	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	diloodchromaatoxide	18454-12-1	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	rubidium chromaat	13446-72-5	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS chroom (VI) verbindingen	oligomeren van chroomzuur en dichroomzuur		3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
ZZS gechloreerde benzenen			3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie verwacht
ZZS gechloreerde benzenen	1,2,3-trichloorbenzeen	87-61-6	3.3 Complexe bedrijven	3.3.3 Raffinaderij	Raffinaderij Proces 9 afvalwaterbehandeling	Water	Emissie mogelijk
